wavelength_nm,E_direct_W_m2_um,E_diffuse_W_m2_um
1152,10.757148971516422,0.8314360621282507
1153,11.499149960324786,0.8908097597872543
1154,12.534990390442074,0.9745670767180564
1155,13.884811345743199,1.0844088284780549
1156,15.4250728928934,1.2103878032829756
1157,16.95165626891314,1.335730857096588
1158,18.337896161074728,1.4498907777714827
1159,19.643989569084443,1.5580501870803392
1160,21.05105284406793,1.675767905512292
1161,22.65271711196017,1.8110178487005906
1162,24.29715304869878,1.95039363555324
1163,25.664436696394745,2.0658838583802384
1164,26.54307278164341,2.1390624056493874
1165,27.03974755884934,2.179342423636094
1166,27.499000902502434,2.2168917826845083
1167,28.212440750637057,2.2772735512758673
1168,29.204196543951376,2.362666821625833
1169,30.253205742080468,2.4536200965395967
1170,31.06593863422511,2.524118396217255
1171,31.44922520345438,2.5569777835766145
1172,31.41923882138869,2.5536178090208423
1173,31.208349054655457,2.5345593889712243
1174,31.113255909574505,2.5258240342684704
1175,31.260168676485687,2.538133660861421
1176,31.527503663552892,2.560116136108642
1177,31.71125788302444,2.573054807634986
1178,31.700174451920564,2.5667699035136553
1179,31.472545164255557,2.5398119338271457
1180,31.04817241908096,2.495101540659208
1181,30.540906740030064,2.443707050478771
1182,30.17200155606604,2.405332746684006
1183,30.111759412831674,2.394626320929977
1184,30.31605507306087,2.407534199516834
1185,30.565294225577837,2.424998309065158
1186,30.673324257202037,2.430895092030154
1187,30.675706172285164,2.428055340602995
1188,30.812704740678296,2.4368066060984197
1189,31.292904113485147,2.4748336676758447
1190,32.07728058866643,2.538754835464066
1191,32.91051279498467,2.6067250161883497
1192,33.52375882653571,2.6556416319528773
1193,33.78801883235714,2.674327617233174
1194,33.7304001852743,2.6652738755214886
1195,33.4559223088509,2.6381112953692325
1196,33.053558699653685,2.6010916794068573
1197,32.5736844027163,2.5584299379605246
1198,32.08666394330933,2.515233437264124
1199,31.704980871075282,2.4802026597577878
1200,31.500037236342052,2.459418786189567
1201,31.43768159022904,2.450842374043847
1202,31.45691206410177,2.4500754284917203
1203,31.58617578300408,2.4593904517628067
1204,31.90485074264142,2.4846422229839615
1205,32.38629069026011,2.52289974353998
1206,32.85718371688972,2.559566719263054
1207,33.14927917899915,2.5808630880180874
1208,33.239795294581555,2.584986627881856
1209,33.21313618477718,2.5786492364068776
1210,33.146985784167995,2.5678756869783674
1211,33.084249567083965,2.556209418841014
1212,33.07246409398409,2.5482483949835646
1213,33.174935299326854,2.55029487532589
1214,33.44246461025993,2.567430647440888
1215,33.8797118697789,2.6002992564261485
1216,34.42154334534041,2.643133589623482
1217,34.94502579993438,2.6850849665545797
1218,35.33210673403739,2.715813853809455
1219,35.53494223998784,2.7310809994381726
1220,35.586798518548854,2.733528508349019
1221,35.56605379815983,2.729462484546546
1222,35.5530033605851,2.7252424192351126
1223,35.59569931479504,2.7247094595927925
1224,35.693043571243805,2.7280269108058386
1225,35.81492829027566,2.7332536942003745
1226,35.951204970107284,2.740062459776754
1227,36.13351993720184,2.7512991296052216
1228,36.39601580545826,2.7697180007527296
1229,36.722055930864656,2.793705847104101
1230,37.04483396720348,2.8174854341531566
1231,37.30086252806135,2.8356558683074398
1232,37.47667843906001,2.847098251615885
1233,37.60370087384501,2.8544847363614703
1234,37.7139132019806,2.860489735372661
1235,37.808466033988516,2.8651578048541997
1236,37.868569458828304,2.8668958289592363
1237,37.882787418223636,2.864785339141067
1238,37.85585305087453,2.85922818175575
1239,37.801889777977955,2.851313104861505
1240,37.73843134439233,2.842404433424307
1241,37.679872095023754,2.8337216519284625
1242,37.62850290027216,2.825571273157469
1243,37.573978999500476,2.8171745453231156
1244,37.503709410926234,2.80747744444006
1245,37.41112548690272,2.795895152943459
1246,37.294777817073886,2.782297811328146
1247,37.154817064088476,2.766728042471872
1248,36.99178445964623,2.7492891937572828
1249,36.8055858273107,2.730042863622791
1250,36.594484493969375,2.7088937084682363
1251,36.35681196844104,2.685705652663964
1252,36.093604694952546,2.660536787860231
1253,35.807507184045676,2.6335925601255665
1254,35.49819406010367,2.6048443083638406
1255,35.158140482778904,2.5736067235104305
1256,34.77011467365868,2.538303739492737
1257,34.30746954545652,2.4966344723941805
1258,33.74162923875257,2.4464319781334907
1259,33.05838895179003,2.387127490376141
1260,32.27459391931828,2.3209515221637895
1261,31.441837949035786,2.252777798486109
1262,30.631161298294657,2.188377420338997
1263,29.902438600928303,2.1318399552907477
1264,29.26682501097764,2.0831018651238553
1265,28.66622329983386,2.037103196382543
1266,28.019005419840486,1.987544738901007
1267,27.34612237958808,1.9359282003127252
1268,26.863506232149767,1.897931856245684
1269,26.875843485283447,1.895696644412169
1270,27.51132679687121,1.9388161599424538
1271,28.579005649827465,2.0139188489263593
1272,29.71932989491135,2.095174394701583
1273,30.667652020952495,2.163181377597105
1274,31.359781144736246,2.2128095607091303
1275,31.85248602635216,2.247716639720141
1276,32.211972325902025,2.2723966777695006
1277,32.46649141968915,2.288817332872832
1278,32.61369870792643,2.2970439580230773
1279,32.651941118769635,2.2974692489016753
1280,32.61645642958182,2.293103352110928
1281,32.59398569761796,2.2901915959844557
1282,32.68699959277359,2.2955547969706807
1283,32.93651028019464,2.311426072723809
1284,33.26985326174868,2.3321118170423283
1285,33.53791255190904,2.346753678959992
1286,33.62129760066338,2.346920178938827
1287,33.51416430814389,2.3327376460404885
1288,33.313038557809065,2.3120746711470948
1289,33.12338965806678,2.2933285258082328
1290,32.975708098630136,2.278774321849877
1291,32.82624758262861,2.2646143227651314
1292,32.61208868052115,2.2455338117648105
1293,32.28577923709486,2.217688489087676
1294,31.83065784481765,2.179905644258939
1295,31.293089073445802,2.1359665920670907
1296,30.78848570927459,2.094903654653706
1297,30.421567767571293,2.0648346260899832
1298,30.18661208245192,2.0453192329542813
1299,29.973105866949137,2.0278082293916726
1300,29.667419516597366,2.0035038414273636
1301,29.221627998952208,1.9687308693944228
1302,28.6475510154441,1.9244259117550246
1303,28.003795013897935,1.8749129548170815
1304,27.383421956675388,1.8268917285993362
1305,26.859000752229807,1.7855298434845182
1306,26.429852169528182,1.7507619109117036
1307,26.039277459996768,1.7186594139403792
1308,25.62810889834567,1.6853720266839365
1309,25.157933549212753,1.648672643106225
1310,24.594967262636164,1.6064817161775204
1311,23.899081844763103,1.555838505320375
1312,23.079572058007688,1.496913630777708
1313,22.284460127697205,1.4396225773936575
1314,21.76168240508187,1.4011536071916353
1315,21.639019780236598,1.39051304798362
1316,21.74542191580975,1.3958436175445106
1317,21.720533940975937,1.392003814988793
1318,21.333626325486094,1.3628797818473215
1319,20.66757969339652,1.314241634148876
1320,19.981063760473365,1.2641335640392117
1321,19.454808816905015,1.2252480997448314
1322,19.117417083276848,1.1997757126212751
1323,18.92647374655955,1.1849666643361045
1324,18.78391519046754,1.174198686459261
1325,18.48034523585371,1.1532407160311071
1326,17.757763269354466,1.104598207861257
1327,16.50137409996427,1.0205538255969877
1328,14.848602805065047,0.9104934844085107
1329,13.105923839945259,0.7951205603283396
1330,11.595377677195986,0.695811567477608
1331,10.564775495832011,0.6284021503973289
1332,10.13956989603333,0.6003101172483364
1333,10.260133464538534,0.6070829528605399
1334,10.668447677853795,0.6319213583354842
1335,11.032339707080183,0.6536338712254448
1336,11.139052964995926,0.6588495322507492
1337,10.979974240473638,0.6472764756989601
1338,10.660843219267061,0.6258558087980601
1339,10.2624436287312,0.5998307538028638
1340,9.785954497443937,0.5693729450485712
1341,9.170677750133795,0.5309395087921736
1342,8.328162273493225,0.47947240525693197
1343,7.206121304341027,0.41206587384158555
1344,5.863622109537926,0.3323171757691534
1345,4.464859931470274,0.2500244158340083
1346,3.183870469561696,0.1755610657154615
1347,2.1280787587225354,0.11518786854822535
1348,1.3339626007785212,0.07069089322049302
1349,0.7885819755265993,0.0408244350311779
1350,0.4445055473057658,0.022461789297462235
1351,0.23976879242150667,0.011849651962336564
1352,0.12159961884182637,0.005903048104356742
1353,0.05605904738039078,0.002684288487001861
1354,0.022763675158625745,0.0010771833534855856
1355,0.00800450369859473,0.00037399121980587126
1356,0.0024368119140488224,0.00011202799417812855
1357,0.0006522418521210059,2.9329151899364675e-05
1358,0.0001587429678606262,6.9189183510883965e-06
1359,3.7322160680739336e-05,1.5574662784331997e-06
1360,9.203528546485743e-06,3.6426983816659673e-07
1361,2.513463420479349e-06,9.481045424441748e-08
1362,7.855031767326482e-07,2.858111960540089e-08
1363,3.322997060101025e-07,1.1693422792979068e-08
1364,2.1898257792818249e-07,7.494760138452786e-09
1365,1.7820077906463863e-07,5.995084164033376e-09
1366,1.477793327943195e-07,4.920540827887175e-09
1367,1.454840314225215e-07,4.908783286641646e-09
1368,2.8392890234011217e-07,1.001289846851888e-08
1369,9.454838049350846e-07,3.4039014719633186e-08
1370,3.206159950495468e-06,1.1597181058856544e-07
1371,9.526740398529931e-06,3.4529088032971224e-07
1372,2.4395780817830415e-05,8.859693945661866e-07
1373,5.406700340776398e-05,1.96790762912449e-06
1374,0.00010404196892821704,3.7955288962119447e-06
1375,0.00017324319720945144,6.333183326972929e-06
1376,0.00024701355368758946,9.045298295121735e-06
1377,0.00029728673027585895,1.0899992297948968e-05
1378,0.00029776702177119314,1.0927065975233215e-05
1379,0.00024541339607708084,9.010625981487247e-06
1380,0.00016518986413028582,6.066621346932135e-06
1381,9.067142066884928e-05,3.3302479478863737e-06
1382,4.164201298556027e-05,1.5307165773213235e-06
1383,1.992521605031572e-05,7.362467824570201e-07
1384,2.058240688058397e-05,7.644024557833272e-07
1385,4.323030200899364e-05,1.597247463209942e-06
1386,9.46829874318483e-05,3.4806489088740988e-06
1387,0.00018192609702296934,6.672854194415314e-06
1388,0.0002987203068400305,1.0956077405029521e-05
1389,0.00041603777588622833,1.5275416132750422e-05
1390,0.0004903098881845759,1.802607938856772e-05
1391,0.0004915416312372577,1.808931666630165e-05
1392,0.0004328157485743371,1.594468113189211e-05
1393,0.00037746488352067745,1.3958704356962052e-05
1394,0.0004149730341744755,1.5491178197147398e-05
1395,0.0006123205202068357,2.306512754567752e-05
1396,0.0009647600043200018,3.6520425585492983e-05
1397,0.0014018216498442664,5.3279269557207206e-05
1398,0.001889976202309499,7.227548356660671e-05
1399,0.0025371150348102037,9.78668229429289e-05
1400,0.003496423257635305,0.00013596017947886807
1401,0.004672556034841329,0.00018256492431151892
1402,0.005602796056642753,0.00021929656314117338
1403,0.005803065995663025,0.00022705843296488704
1404,0.005255705646228077,0.0002052211006234646
1405,0.004474203095684207,0.00017430727737837497
1406,0.004213762840078458,0.00016527413958636265
1407,0.005499032274839357,0.00022232215901274647
1408,0.010220790292159216,0.00042899706709712617
1409,0.021426501965240537,0.0009203753828440492
1410,0.04191304038369073,0.001821456724515509
1411,0.07133036658639275,0.0031205624010206476
1412,0.10504608887757297,0.004619350130848055
1413,0.13739000018994132,0.006073064103510088
1414,0.16535136347711618,0.007347245556326312
1415,0.18665649854930585,0.008327819514697753
1416,0.19624520125361483,0.008772026486554728
1417,0.1912289067966749,0.008546862236979784
1418,0.1810561707796557,0.008091653241374702
1419,0.1868560802762598,0.008375739934053602
1420,0.22560611021693067,0.010167190655432142
1421,0.2957122575187916,0.013380566837583558
1422,0.3810221293402086,0.017277371396283686
1423,0.4682378225908331,0.02127355942666152
1424,0.556036206047669,0.0253491003958495
1425,0.6481074393242543,0.02970992721892612
1426,0.7482589330513786,0.034557842857513815
1427,0.8670872361577641,0.040405476148394966
1428,1.0155094054661975,0.047755369087126916
1429,1.1724635052189951,0.05554217285032987
1430,1.2732367429846303,0.06057442760334996
1431,1.2602829685054286,0.0600066265140576
1432,1.1454632151030377,0.05438888787625691
1433,1.001024061283847,0.04726132701686531
1434,0.8921916182367137,0.04185996647595151
1435,0.8360157601310401,0.03905156324759358
1436,0.8184290429050526,0.038129868416032
1437,0.8257046853807906,0.038379990959452596
1438,0.8505692428542851,0.03942725086309625
1439,0.8841321737789788,0.04085416960977821
1440,0.9206781712801696,0.04240424961238035
1441,0.9681457959060923,0.04447357930792882
1442,1.039235432117948,0.04769771303667151
1443,1.1350844302704892,0.05217578454200959
1444,1.256635581389104,0.05799388672061393
1445,1.4281672879764074,0.0663208391500174
1446,1.6733985767305306,0.07825011223673789
1447,1.9510271473392264,0.09172476712019365
1448,2.1519802020652268,0.10144160014951482
1449,2.2082780763785346,0.1041160687681583
1450,2.198607683491671,0.1035736223592232
1451,2.3017661865371175,0.10849640189098306
1452,2.6274569853046086,0.12423434073339089
1453,3.117322982290295,0.1479946725499227
1454,3.6318457032950375,0.1730473303484607
1455,4.106078263862042,0.19630152664764264
1456,4.571341959355034,0.21933588553901948
1457,5.02483271175504,0.24194589039329084
1458,5.342781856688895,0.2578506006844682
1459,5.383252109732898,0.2598559224595654
1460,5.163857555739767,0.24880310259772648
1461,4.8773125674280235,0.23440198612142443
1462,4.702249766599705,0.2257173381142251
1463,4.622127983928244,0.2219732723188932
1464,4.456681569989586,0.21404921401850455
1465,4.067271266631,0.19482606538340252
1466,3.5050215722762528,0.16675394864190818
1467,2.943266305185579,0.1385712914252241
1468,2.5021114648155294,0.11647321899557742
1469,2.1964890379228224,0.1013271749898326
1470,2.0442845661888764,0.09393538236096823
1471,2.1449925682732234,0.0990408667465618
1472,2.593845678970664,0.12126228089206732
1473,3.3196001033846305,0.15710473519094226
1474,4.044844564490472,0.192865433749958
1475,4.460791532044465,0.2131890517395116
1476,4.4714564670369805,0.2132242262264772
1477,4.250772846666166,0.20157771136625297
1478,4.064272805576476,0.19150999770623706
1479,4.080644476686503,0.19151957454715848
1480,4.34033467906313,0.20369662603498614
1481,4.797516122056819,0.22578294657174594
1482,5.325615192195709,0.25149410872185707
1483,5.739940061752518,0.2716892742562518
1484,5.911059582166839,0.28000452899962536
1485,5.89583007164093,0.2793501818635164
1486,5.944511154687826,0.28224246791258384
1487,6.343859685559567,0.3029456644025301
1488,7.206684799585452,0.346961939470043
1489,8.378199964360027,0.4064155940480835
1490,9.545172170930783,0.46558820955547064
1491,10.463663102302844,0.5123184647542416
1492,11.10434429255069,0.5451928223666193
1493,11.598455326241746,0.5707594966636125
1494,12.09234991578535,0.5962987434548422
1495,12.676599544537238,0.6264235287550055
1496,13.39266305691503,0.6634328559421871
1497,14.23479928204502,0.7072070730944692
1498,15.132026470716983,0.7540609689975666
1499,15.9325173870349,0.7958623005262775
1500,16.41912558853,0.8209761545620774
1501,16.41686952773231,0.8201525377052319
1502,15.982364782305451,0.7965932501756582
1503,15.485224140224268,0.7700740116088809
1504,15.3954095109368,0.7655052247751651
1505,15.905714075448646,0.7929495893509423
1506,16.77390641955433,0.8393580523795202
1507,17.58217661194765,0.8823810475335728
1508,18.13665700534367,0.9116213651920075
1509,18.543715752554238,0.9327689593233259
1510,18.93373207962677,0.9529209555728455
1511,19.264806068246834,0.9699988620016609
1512,19.43839603435456,0.9787560347907415
1513,19.478531839734543,0.9803253974837352
1514,19.498920718163237,0.9805715238030168
1515,19.54966703786834,0.9820074880728179
1516,19.591782699310407,0.9825316164695883
1517,19.619695812648477,0.9820848381917442
1518,19.737888764249057,0.986725275655986
1519,20.08104979976168,1.004091912757901
1520,20.671861565674693,1.0354554703349557
1521,21.363225078121754,1.072517977887312
1522,21.91563786887717,1.1018100207883685
1523,22.151218530059786,1.1133928614413107
1524,22.07015420575373,1.107392454176983
1525,21.842365033562903,1.093421563408473
1526,21.683585927131745,1.0834989388147516
1527,21.7148678503938,1.0842085254093947
1528,21.912596041053522,1.094114832500493
1529,22.172459618267915,1.1075022547572457
1530,22.406782956346856,1.1197296772696954
1531,22.578086353460936,1.128858769129294
1532,22.671034954984474,1.1339202414625276
1533,22.683234962704773,1.13443617305708
1534,22.653676747475146,1.1321961865821903
1535,22.659986296136147,1.1313361797506132
1536,22.75807540078698,1.1351108681484179
1537,22.931669536399976,1.1429885166449458
1538,23.1082656427518,1.1512688157807665
1539,23.214777612950108,1.1559949832326504
1540,23.215546529689046,1.155126688687719
1541,23.117487053493047,1.1489837853602933
1542,22.96473724461695,1.1399754632692143
1543,22.832127477777984,1.132119119475499
1544,22.800638312105036,1.129634697846012
1545,22.911058559880736,1.1345533752242123
1546,23.131657005114235,1.1451470770486596
1547,23.37734624860015,1.1569681684235449
1548,23.56553097874152,1.1657040137831742
1549,23.65778620099246,1.1693242071744148
1550,23.661518528147425,1.1682377790037761
1551,23.60489816234342,1.164055498283529
1552,23.509127592377016,1.1580928326412951
1553,23.379279250199733,1.150737820314085
1554,23.22424462098549,1.142363215355971
1555,23.084057481061688,1.1347581416292853
1556,23.02060922958648,1.130798165442169
1557,23.066712278902326,1.1320010701328809
1558,23.190255080797574,1.1367667829790036
1559,23.31877672224174,1.1415676943462785
1560,23.39539632169749,1.1436742837569114
1561,23.407999056898202,1.1425756355744927
1562,23.37657284699709,1.1393496565154828
1563,23.32346306511993,1.1351637630613354
1564,23.24950761894955,1.13003518646179
1565,23.12321139741616,1.1222720430585362
1566,22.884388733230114,1.1087136198055527
1567,22.467601898154772,1.0859958335978688
1568,21.850130063448855,1.0530082753858405
1569,21.103975394206294,1.0134897927205402
1570,20.398842825288263,0.9761259675581554
1571,19.926828577817318,0.9507223121989901
1572,19.796319960915117,0.942841614724234
1573,19.972667064290835,0.9507617344038307
1574,20.300199137170114,0.9665209525639655
1575,20.590854668065422,0.9804167972517667
1576,20.729602233290837,0.98646387644501
1577,20.728509347021078,0.9852501580045657
1578,20.69274447957411,0.9822180316722678
1579,20.73231512323957,0.9830835626349961
1580,20.89315520360645,0.990235018802966
1581,21.149645830571863,1.002347293765654
1582,21.439501454186455,1.0162265873671354
1583,21.697038009990827,1.0285536435663327
1584,21.86534346085637,1.036496854076741
1585,21.90279812982144,1.0380143440472294
1586,21.80400283556984,1.0328602309980057
1587,21.625423010281935,1.0237778842235956
1588,21.477602065798948,1.0160476712279412
1589,21.463677435843774,1.0145266131432151
1590,21.60589128159747,1.0202196991081658
1591,21.832471004795167,1.0297359775659
1592,22.03795777056571,1.0381475143127843
1593,22.15154604946871,1.0421568277586544
1594,22.156062536953332,1.0409436764349953
1595,22.064753656515215,1.0350749071956051
1596,21.89076868817901,1.0250962660435647
1597,21.629716123243824,1.0107396894375837
1598,21.26444895374428,0.9911875236428676
1599,20.795034426059626,0.966540952837676
1600,20.2747461678357,0.9395443922628166
1601,19.81377151447726,0.9156878172519592
1602,19.5309857312961,0.9007694700546798
1603,19.479412342717094,0.897241146628673
1604,19.599786813933452,0.9020022293156233
1605,19.745239697686728,0.9076969250617701
1606,19.77010405781066,0.9071671746716068
1607,19.618759365689677,0.8979071033178206
1608,19.348010952488977,0.8831176151160365
1609,19.08092433064054,0.8691642292435949
1610,18.943732129161774,0.8621917957442978
1611,19.021355922797834,0.8659803560850938
1612,19.327389290404945,0.8808139808634466
1613,19.791864672949586,0.9031437848648679
1614,20.291929903865103,0.9270427070691867
1615,20.717828748232176,0.9472383785628354
1616,21.02171812635806,0.9614146391227427
1617,21.215311763060683,0.9701439415437196
1618,21.33532894496237,0.9752431240643414
1619,21.41321399636483,0.9782761858583817
1620,21.46457972747835,0.9800072292385917
1621,21.49310194553992,0.9805911751088894
1622,21.498854650656394,0.9800074118124112
1623,21.484335711446462,0.9783777953690289
1624,21.455645659073646,0.9760268866470025
1625,21.41969897414042,0.9733274414406747
1626,21.380399404515856,0.9704876299096051
1627,21.336881757033645,0.967452315263226
1628,21.284899100454368,0.963983342667596
1629,21.220105262409547,0.9598465992153852
1630,21.141605437985117,0.9550027976879147
1631,21.054105468715804,0.9497071849314282
1632,20.966103260183544,0.9444002672439105
1633,20.88339202579899,0.9393775866133003
1634,20.80205920220957,0.934461051586461
1635,20.7061326854072,0.9289080759869626
1636,20.570384993289125,0.9215528243559035
1637,20.36798714405836,0.9111635023707237
1638,20.087306795550003,0.8972318789411013
1639,19.756424493604886,0.8810989816905033
1640,19.45290840083986,0.8663430747538624
1641,19.271161016701395,0.8572196212274161
1642,19.258693965853404,0.855776751870114
1643,19.378578801675033,0.8602417219758491
1644,19.539072821366513,0.8664335178426601
1645,19.66044642773764,0.8707826080542902
1646,19.713752369607977,0.872027715993474
1647,19.71009514002504,0.8706853217780458
1648,19.67275713056283,0.8677940229145644
1649,19.6219903279545,0.8642510075502781
1650,19.572858545755857,0.8607263958295671
1651,19.536783687040295,0.8577570292431272
1652,19.521954468004076,0.8557984297410761
1653,19.531553188941306,0.8551217191562093
1654,19.562398856014124,0.8556643528024673
1655,19.607553641364362,0.8570926984542209
1656,19.660612880166262,0.8590312545858745
1657,19.713975185420175,0.8610341596981204
1658,19.75141676240406,0.8622435163428089
1659,19.748567311685473,0.8614152795699617
1660,19.686754380210594,0.8576308578450589
1661,19.56217864564904,0.8507889007798649
1662,19.375528244068928,0.8410713623235904
1663,19.12355723424088,0.8284177831561387
1664,18.824549990795575,0.8136529901196228
1665,18.553978399423997,0.8002278662803929
1666,18.420913482962675,0.7932167454365954
1667,18.480155276793337,0.7952175071441211
1668,18.67669680605858,0.8037026224202481
1669,18.8918037781397,0.8131471380857378
1670,19.033979035553152,0.8192763097056772
1671,19.07904495073809,0.8209167160034242
1672,19.04477796067866,0.8188067756914318
1673,18.954010395486105,0.8139308621431406
1674,18.825630075212423,0.8071673874098324
1675,18.683757056424938,0.7997213283898752
1676,18.555471500734406,0.7929774968161518
1677,18.451676920270923,0.7875801784012987
1678,18.3573331899429,0.782937810480765
1679,18.25260017990134,0.7781088072704104
1680,18.146383765276425,0.7732835158710869
1681,18.07833546784206,0.7699607615618819
1682,18.080516676001785,0.7694016832418508
1683,18.146159548666727,0.7713540271736643
1684,18.23969171703519,0.7744521519983405
1685,18.321051214857516,0.777111618879683
1686,18.353713401168168,0.7777338028009406
1687,18.30726465122163,0.7748434214493651
1688,18.171493453304382,0.7678540181443634
1689,17.976723243668136,0.7580823740274703
1690,17.79642814871635,0.7488856262635833
1691,17.708114618475104,0.7438613215402122
1692,17.72946718287564,0.7438961025583473
1693,17.792953726454382,0.7459512125874499
1694,17.796464391815057,0.7453489389828957
1695,17.688252746641865,0.7396900133478818
1696,17.50823923449524,0.730791716403716
1697,17.34811029116044,0.7228606913172205
1698,17.269860120711026,0.7187285439909847
1699,17.267109185065003,0.7180685833115175
1700,17.299685482490833,0.7189938149282463
1701,17.337867233298972,0.7200966712183902
1702,17.35926162643434,0.7203273335782259
1703,17.326759812424612,0.7180168571949992
1704,17.195574546122202,0.711203370741031
1705,16.946247192716932,0.6991027367227924
1706,16.615191971569466,0.6834580827378881
1707,16.30018294959437,0.668752130921332
1708,16.11998207268075,0.6603291827460618
1709,16.133326228069453,0.6607082571524229
1710,16.2798115350284,0.6669813201435063
1711,16.412235232446175,0.6724058197932122
1712,16.40724358896384,0.6714774810394563
1713,16.263558982126117,0.6643092295163748
1714,16.10610638454621,0.6566668013067425
1715,16.08482312829937,0.6552950019487782
1716,16.243711748204607,0.6620679053259877
1717,16.47148315189893,0.6719320078730977
1718,16.575474322417087,0.6763241695658803
1719,16.41571510754389,0.6691043916784655
1720,15.995368767784859,0.6504337945788438
1721,15.444985774794286,0.6259956719431738
1722,14.931801456299985,0.6030366266144677
1723,14.585982841281949,0.5872083178973565
1724,14.478597250807333,0.5816367999434071
1725,14.604532573093202,0.5861684716952257
1726,14.865477996337438,0.5966147668932962
1727,15.111393237135465,0.6065366250762957
1728,15.225437281162137,0.6109029054293087
1729,15.163030671943432,0.6077631837433929
1730,14.936853084880987,0.5976078718958444
1731,14.608856525361974,0.5830677312931773
1732,14.269952045121514,0.568088491654378
1733,13.965934773058633,0.5547375432041728
1734,13.664130323738647,0.5416841858209313
1735,13.348770400338356,0.5281857635271248
1736,13.106602850866409,0.5177409649007687
1737,13.0405379528791,0.5145249970002798
1738,13.126067151689266,0.5174297391507157
1739,13.230449342417536,0.5209212079674987
1740,13.276899090556642,0.5219015995684465
1741,13.315986210546992,0.5226150746932785
1742,13.39615611924945,0.5251665997698999
1743,13.429272836817582,0.5259171285408831
1744,13.258690565108619,0.5183572456302612
1745,12.859264101622578,0.50139944120995
1746,12.431923938978787,0.483248366831862
1747,12.263754815894126,0.47564950139553
1748,12.469569170314195,0.48332779448095026
1749,12.886270540433092,0.4996593638571803
1750,13.24534355765554,0.5136840426682829
1751,13.407729430249484,0.5196871478011588
1752,13.383799992718767,0.5180278145316927
1753,13.193190456027558,0.509449938461282
1754,12.826930835270993,0.4936110678738591
1755,12.36041553557147,0.47374237763834204
1756,12.004144698048556,0.4586220836069558
1757,11.957015300024361,0.4563945194972414
1758,12.201075661702383,0.46613020939824
1759,12.478945095609125,0.47707380255765836
1760,12.505005878490904,0.4774970688909666
1761,12.19389946815531,0.4640871441112087
1762,11.672011562780506,0.4422630345722374
1763,11.105686727358313,0.4189485438431318
1764,10.58260750539321,0.39760742764351037
1765,10.153266129618931,0.37997661963944684
1766,9.887354907201546,0.36858981857179285
1767,9.817660405611687,0.3647600674880984
1768,9.878330191926445,0.366092253371154
1769,9.963017503528137,0.36858481123336784
1770,10.004134068137965,0.3696479561755407
1771,9.943680801208338,0.3670017770712221
1772,9.685095402270221,0.3568401157093959
1773,9.163830937396614,0.33657846498277355
1774,8.458574722042917,0.3091893485043779
1775,7.766836003850037,0.28229093500292957
1776,7.253309616246119,0.2622729097505513
1777,6.94979759587928,0.25037865836460754
1778,6.798572146644512,0.2443566932182213
1779,6.741969105932104,0.24195939849958764
1780,6.736416517943453,0.24153792852949674
1781,6.7025556996984275,0.24012505902637413
1782,6.513215166282703,0.2329300622189006
1783,6.080897882723759,0.21661972049858383
1784,5.487745160225855,0.1942043028115601
1785,5.003389198569913,0.1757310820483145
1786,4.9014233473512165,0.17147910786363166
1787,5.2061126752487255,0.18252142905727506
1788,5.618540817756318,0.197882599378791
1789,5.718654801606105,0.20195171958019772
1790,5.277170595141267,0.1860842745248214
1791,4.406678007054794,0.15430361797239006
1792,3.439577426442331,0.1188198533575513
1793,2.6802198232052303,0.09082956934725935
1794,2.255679512510646,0.07499939336097869
1795,2.1307742799965066,0.07007471264632069
1796,2.188900765133419,0.07190575859114799
1797,2.281986814466732,0.07528404413651162
1798,2.256969064508974,0.0748441543014686
1799,2.0144103739822823,0.0670454085311721
1800,1.5822980339264217,0.052699138153937904
1801,1.1116795669052169,0.036846749672003964
1802,0.7654459092926802,0.025004639174713076
1803,0.6013823687043545,0.01920964259716025
1804,0.5550042039222262,0.017421741333275603
1805,0.5138445336616944,0.015981599397075587
1806,0.41099496016488585,0.012685474621294136
1807,0.27531313044511235,0.008408446759750263
1808,0.16945854549425923,0.00510601754763102
1809,0.10821871287411107,0.0032151981618338695
1810,0.07793225874511663,0.0022856240449605435
1811,0.06698784775707807,0.0019448956084450644
1812,0.0682538121747977,0.001970953130682961
1813,0.07459329220216385,0.0021501336872660455
1814,0.0776700348607932,0.0022367840601138214
1815,0.07165535786292627,0.0020595167013999394
1816,0.05740790761619921,0.0016428456805048963
1817,0.040796495689134134,0.0011584243803794613
1818,0.026953084039071328,0.0007567663300059303
1819,0.017637858532821116,0.0004887886003926158
1820,0.012826397227756806,0.00035121594821139427
1821,0.012272481322137124,0.00033365876479417127
1822,0.015013194287149907,0.0004074290614918716
1823,0.018570434705791977,0.0005039663454942332
1824,0.019893590906031766,0.0005399270694499852
1825,0.017497819928324585,0.0004748654113946824
1826,0.01245326362088751,0.00033787456800474827
1827,0.007145899734893967,0.00019379180575361765
1828,0.0033044035431613024,8.955316736663154e-05
1829,0.0012321580409743035,3.335952871793519e-05
1830,0.0003711815367498246,1.003319713101107e-05
1831,9.090738384587811e-05,2.4493719516184376e-06
1832,1.8698871001967497e-05,4.988297965500575e-07
1833,3.895213257433352e-06,9.971680973519274e-08
1834,1.4104543249839507e-06,3.3127869337466474e-08
1835,8.997056672535137e-07,2.027118102830181e-08
